16
955 1944
503 700 797
108 668 635
206 268 703
501 718 255
664 419 268
143 723 297
711 730 661
457 766 216
771 759 600
674 107 731
601 326 959
276 315 300
587 196 811
61 413 8
327 80 30
362 245 652
561 836 564
620 599 45
734 688 5
179 348 718
89 415 819
504 558 539
822 573 666
731 561 651
400 437 575
717 95 629
220 425 431
540 506 748
765 678 376
556 488 542
282 631 190
46 115 739
233 251 177
5 25 974
133 99 265
696 622 585
125 263 469
793 453 313
567 604 63
743 140 854
734 324 936
140 702 364
261 125 928
113 787 9
386 661 679
116 436 621
802 799 160
111 635 698
165 635 518
818 764 673
358 402 873
706 653 935
792 161 975
68 497 185
387 242 901
706 446 771
804 618 85
125 645 292
12 751 112
105 612 638
620 669 128
88 198 722
629 300 672
507 371 748
309 526 416
825 476 322
257 551 386
75 235 276
207 558 171
289 15 129
802 621 86
702 303 778
434 744 49
556 251 602
416 606 154
644 152 396
42 360 709
433 437 255
402 337 28
785 799 684
134 634 510
389 59 228
717 115 987
798 641 708
691 177 509
542 536 794
496 792 706
588 739 980
314 359 976
304 282 902
52 65 754
616 568 924
48 360 385
697 451 53
188 751 3
28 131 168
461 511 943
630 405 655
718 790 591
113 76 495
796 681 963
327 602 499
190 691 812
398 114 849
708 66 344
704 562 637
59 469 640
195 465 77
560 794 950
599 511 610
507 477 298
422 732 244
786 816 840
310 65 992
470 563 512
154 59 307
696 685 754
348 180 22
105 787 936
675 196 360
35 316 582
771 453 395
441 15 164
569 56 583
100 360 504
462 179 395
470 840 452
95 729 18
563 153 534
43 291 82
590 803 40
73 69 867
66 366 594
461 601 865
781 754 478
530 263 593
67 525 733
733 157 627
773 126 299
144 363 584
690 785 433
51 300 215
379 306 360
199 534 836
811 789 557
560 91 31
513 801 976
318 276 898
93 474 719
12 541 681
288 486 749
237 643 798
377 740 77
674 479 616
621 196 796
835 567 223
725 247 153
125 167 579
163 475 969
278 345 645
305 387 219
342 2 142
345 317 348
632 839 478
223 733 904
677 561 927
547 30 930
457 233 67
322 148 111
423 283 953
711 356 594
32 638 212
544 530 699
605 71 216
422 764 830
824 802 627
685 523 115
811 321 768
568 93 175
795 606 48
429 495 667
215 475 940
660 167 376
381 302 425
630 101 480
718 307 76
513 124 906
808 360 252
584 524 313
462 175 636
513 68 489
239 769 693
704 537 436
185 160 556
252 254 749
153 47 330
443 574 496
399 824 524
61 251 925
484 791 718
369 201 857
592 432 888
168 199 691
173 824 882
356 615 601
748 619 70
432 800 692
250 608 570
506 457 391
415 223 358
817 400 620
810 241 530
351 367 265
249 353 962
242 310 239
414 458 282
294 38 415
575 121 816
843 347 64
765 514 266
469 799 240
344 499 895
426 816 224
821 323 643
615 164 982
41 259 389
113 748 846
659 199 586
347 80 705
188 207 271
181 685 172
626 575 284
322 368 476
697 79 251
381 38 470
156 651 528
495 228 900
143 521 279
511 620 697
618 789 589
624 611 702
357 215 374
271 395 899
808 22 586
5 432 307
582 495 537
44 286 164
524 353 794
296 365 997
837 15 585
668 799 841
292 815 454
613 505 669
268 197 175
381 26 426
583 104 929
250 553 194
665 261 808
589 742 312
59 578 740
676 478 204
355 93 760
188 153 94
706 370 506
514 488 330
681 46 513
624 776 571
560 505 875
720 587 277
66 332 607
330 445 767
44 559 342
790 509 452
24 519 241
665 347 142
190 281 436
813 165 40
357 474 168
581 770 707
47 410 525
824 567 247
126 805 590
627 652 853
589 95 687
503 613 896
325 392 918
343 130 469
504 678 456
704 374 532
181 48 408
710 451 957
85 699 808
314 564 954
513 508 326
40 55 769
354 512 984
737 243 582
54 117 417
805 398 750
80 758 320
287 146 66
10 316 369
456 369 646
534 110 663
811 145 843
38 376 64
273 796 78
514 626 685
41 819 767
277 703 381
212 673 162
27 327 934
198 259 909
834 416 530
365 14 418
194 5 739
320 219 741
539 3 506
708 544 336
54 324 242
478 786 9
669 397 456
292 657 920
254 162 782
8 677 937
124 668 915
733 721 209
693 489 814
722 352 661
514 839 485
662 735 208
92 220 266
228 455 622
696 471 695
65 680 63
714 536 847
32 420 92
327 714 423
288 677 723
430 660 795
58 63 1
425 91 901
7 478 503
100 38 853
340 621 851
50 526 668
244 526 913
809 115 144
183 741 928
41 595 650
52 762 798
658 318 5
91 569 331
81 178 513
743 202 581
588 198 685
167 126 41
629 84 282
633 81 778
282 305 420
246 545 867
131 550 275
194 168 982
605 810 954
155 757 342
841 754 132
283 71 159
415 315 420
626 129 970
167 306 777
531 32 723
384 251 312
261 43 253
404 529 440
475 596 678
370 764 446
220 465 330
171 656 481
558 732 225
504 476 387
202 349 404
535 217 783
120 97 157
581 778 229
31 247 671
366 372 312
438 528 317
440 287 343
594 752 113
452 679 467
717 456 523
432 135 500
383 102 492
584 239 235
675 306 558
323 529 69
611 722 106
117 810 531
212 839 889
422 305 664
273 164 539
208 176 660
454 647 713
349 456 837
730 268 722
91 751 323
458 142 675
520 544 76
414 655 611
281 270 76
261 841 887
772 505 109
507 126 367
201 738 974
461 36 726
79 292 538
585 421 504
808 615 69
788 14 291
834 691 51
622 534 807
511 681 225
649 310 12
598 500 623
205 690 965
207 464 136
714 238 600
211 837 229
356 147 818
305 147 396
354 308 890
733 714 402
829 133 268
695 124 629
313 548 245
433 54 614
51 550 297
295 816 316
475 320 357
421 703 629
714 85 730
607 608 987
592 229 439
468 22 630
698 33 50
844 283 677
673 698 911
37 608 383
594 130 164
748 567 356
698 576 266
535 285 818
584 765 440
595 269 943
801 725 86
394 767 184
583 195 519
483 620 778
370 329 653
504 502 476
277 542 701
271 247 763
415 114 126
347 396 706
829 637 275
777 41 204
130 405 63
825 630 392
391 244 577
169 370 619
633 804 772
814 681 518
218 547 524
571 666 258
495 493 496
720 18 305
685 493 94
625 433 898
781 569 738
6 20 600
638 98 465
153 588 568
785 670 717
672 800 832
430 488 677
572 4 758
196 818 328
467 582 861
813 197 139
169 723 950
742 149 463
458 664 126
282 35 538
47 395 184
688 375 109
368 16 790
819 766 236
434 81 942
592 248 657
437 400 284
644 308 62
640 204 76
188 408 757
165 407 133
237 543 559
217 801 251
549 822 104
396 395 59
267 282 492
110 378 888
840 559 572
559 401 259
236 143 876
452 124 719
534 754 666
730 70 123
480 122 504
174 201 131
662 85 617
82 277 555
511 614 733
468 258 3
811 591 492
537 355 408
22 82 546
405 209 822
86 394 457
242 803 113
546 125 54
528 97 867
179 14 391
301 207 380
372 833 782
839 213 996
423 702 36
839 648 340
446 492 346
579 647 672
313 546 753
831 650 863
189 293 401
244 53 248
546 580 614
537 121 650
180 436 992
131 282 961
216 375 6
341 238 242
320 798 797
661 700 819
731 44 106
3 618 656
790 426 947
124 315 904
7 538 526
93 626 388
689 463 572
673 152 47
439 827 215
806 4 484
662 9 970
658 279 159
357 612 230
323 158 502
831 498 839
325 73 630
162 421 724
52 136 829
625 342 972
189 790 815
120 512 807
347 315 94
810 684 721
75 497 750
469 608 425
194 501 164
14 265 838
651 707 198
445 223 587
817 399 396
323 249 571
144 440 432
584 790 432
434 816 257
43 17 687
576 111 529
670 663 609
351 656 109
760 683 582
197 832 830
177 117 35
296 687 568
114 760 98
690 209 447
71 465 143
212 435 781
691 8 8
234 460 824
15 318 725
435 99 604
136 363 975
123 284 398
306 264 202
388 110 171
206 82 760
641 773 848
2 413 752
743 370 6
45 711 783
7 568 767
801 458 928
736 596 181
106 778 350
479 603 935
165 544 806
493 532 841
601 65 119
754 459 241
373 304 814
89 600 174
579 644 525
684 737 131
74 564 453
736 201 730
489 525 738
790 636 753
352 277 406
23 753 709
532 495 230
191 27 716
197 302 717
302 799 117
278 594 114
784 333 350
675 322 499
407 546 566
294 622 639
639 364 277
791 217 698
643 360 722
463 727 55
207 309 434
782 453 927
25 714 850
22 135 61
392 733 475
479 62 953
460 51 847
43 763 423
622 803 907
246 89 466
700 440 642
365 667 885
94 795 863
181 774 60
211 1 588
499 471 934
51 392 892
782 443 134
299 431 49
421 201 797
127 384 743
269 387 17
644 673 373
15 423 440
315 227 109
674 401 770
624 396 633
260 463 807
444 554 380
18 608 397
785 309 224
228 25 887
142 209 64
155 660 256
86 54 47
410 723 159
805 658 980
822 562 448
732 458 811
138 649 379
830 272 370
353 357 6
489 820 900
154 45 607
790 111 981
234 827 193
552 490 834
12 707 766
254 724 342
292 329 54
749 409 394
371 457 371
811 676 498
446 469 240
692 406 188
118 136 833
359 708 722
771 509 787
677 174 491
639 678 495
561 715 620
403 262 890
697 609 153
733 509 823
304 184 2
499 352 226
191 194 391
709 404 93
502 563 622
618 441 811
644 772 467
333 144 399
634 578 140
163 645 468
114 676 341
508 28 660
155 438 172
403 577 566
215 366 734
248 548 475
140 712 716
52 201 985
317 205 781
325 650 543
669 774 179
703 546 502
328 94 309
39 74 20
286 734 437
111 343 818
296 446 709
233 565 872
1 98 296
756 385 334
685 628 235
257 68 422
712 738 366
589 113 122
696 16 243
163 532 303
141 217 770
660 837 862
794 530 396
282 101 488
41 128 985
57 172 126
466 601 545
447 11 849
624 484 440
273 116 415
370 819 986
481 66 922
376 144 499
834 445 787
372 562 269
434 608 754
355 597 516
430 235 677
789 730 245
180 802 591
366 745 715
81 43 923
289 277 570
461 261 177
296 382 914
634 783 561
820 364 725
778 844 102
665 612 834
6 64 654
501 778 239
135 636 912
242 444 777
183 74 395
200 269 846
548 500 154
136 73 375
135 665 403
457 792 691
405 380 221
219 445 176
140 397 46
404 726 153
19 102 989
522 253 549
469 751 748
436 534 676
70 505 940
677 840 148
820 156 348
479 681 493
91 198 163
134 571 608
756 755 531
116 278 251
343 585 578
640 398 710
150 841 374
88 567 253
332 511 215
809 46 611
443 826 772
789 484 875
693 315 804
367 152 512
21 325 398
280 110 983
527 368 252
318 195 143
220 225 183
556 180 681
1 400 144
668 715 973
219 559 839
705 358 288
344 620 291
509 365 887
364 372 650
140 511 908
693 432 426
719 779 273
255 834 889
307 351 913
737 807 378
234 482 766
176 47 114
490 463 465
190 329 250
533 221 658
102 515 648
620 356 326
144 314 261
823 401 320
770 96 383
382 50 72
564 588 91
293 790 458
97 702 161
655 530 286
266 225 864
171 155 186
340 333 582
316 231 643
476 241 724
732 824 709
613 203 242
677 416 682
155 572 213
427 178 562
301 488 57
268 585 242
574 188 125
396 195 551
830 327 23
204 694 97
1 497 111
171 237 346
180 429 745
262 440 778
376 259 859
697 831 823
39 101 296
194 749 111
604 726 188
14 805 673
807 645 955
724 91 349
589 645 776
472 276 926
31 273 824
281 220 514
620 167 315
622 598 299
363 293 79
661 361 358
263 632 798
500 88 877
689 639 743
795 9 447
56 263 638
649 35 511
73 612 315
783 415 980
300 634 929
287 515 809
179 58 448
283 609 635
146 105 727
787 204 967
127 469 597
310 471 582
245 185 12
423 192 600
230 371 339
562 141 187
604 288 856
243 10 340
121 1 660
398 46 861
580 285 581
840 654 601
334 343 495
68 400 31
739 368 106
47 712 954
19 203 674
25 62 528
591 604 891
553 609 139
323 700 823
492 646 313
614 796 882
512 540 790
537 436 144
404 754 33
717 796 873
358 803 290
507 818 425
141 27 104
544 243 677
536 809 416
560 391 677
440 108 441
318 425 557
623 414 742
509 154 807
607 27 642
777 445 563
244 214 548
72 354 381
251 512 43
300 137 957
23 276 536
370 727 802
463 572 232
737 316 593
469 761 195
165 436 815
820 644 571
180 190 784
262 684 393
174 743 901
726 551 372
838 381 676
802 786 59
85 811 983
106 414 760
383 60 656
294 417 28
726 761 806
567 131 847
107 744 858
407 241 107
489 491 461
171 297 866
345 333 758
158 406 489
247 94 316
813 366 291
556 224 803
655 491 80
355 536 977
218 344 402
195 701 606
653 276 913
694 695 21
2 116 535
290 166 802
275 577 422
590 632 785
125 685 286
87 649 366
376 5 895
492 342 160
776 605 661
114 729 120
550 687 281
164 256 872
392 594 627
300 237 208
129 765 76
55 625 587
183 740 708
582 711 902
791 721 773
733 110 104
540 224 124
166 180 484
454 362 246
192 579 689
136 748 830
424 625 349
341 133 245
290 648 123
803 593 467
363 220 609
662 694 29
813 284 699
442 341 871
667 39 513
664 74 851
77 767 788
447 95 734
372 786 543
238 261 851
239 616 160
20 266 224
943 1744
876 9 562
940 334 470
336 893 168
107 863 350
820 659 628
648 599 803
131 843 463
216 463 196
45 375 865
298 553 867
487 806 654
815 550 674
247 234 296
656 484 679
259 116 601
575 654 526
895 603 5
427 592 730
799 827 936
623 740 193
887 549 767
595 540 410
438 631 183
611 541 9
718 548 50
180 498 960
698 465 396
732 231 842
34 115 446
934 533 91
469 376 86
788 258 186
533 614 347
908 730 975
59 432 474
233 613 44
95 565 261
778 460 271
136 814 944
516 546 845
503 637 868
316 571 762
827 669 456
755 18 548
819 581 696
127 584 124
652 731 273
7 523 592
592 491 110
439 292 417
529 297 311
859 154 527
855 420 662
387 17 979
240 306 618
492 191 408
472 714 152
668 685 705
573 606 437
477 4 896
216 626 976
459 115 609
561 702 315
651 288 984
492 48 892
705 339 682
225 719 627
389 775 122
179 204 154
675 311 478
254 644 809
916 497 950
916 63 266
409 579 115
612 484 398
675 385 405
198 166 910
323 376 134
104 935 106
561 259 260
806 471 625
778 744 141
379 121 299
43 894 916
527 389 620
753 41 720
648 161 891
773 48 467
144 25 831
118 568 419
486 556 245
925 738 795
197 328 690
764 928 950
785 169 538
353 211 731
4 168 397
35 126 449
916 272 368
412 195 980
642 599 447
580 187 192
707 913 899
425 450 410
139 719 660
254 634 210
598 393 127
522 702 279
26 481 741
830 905 37
345 662 16
691 696 138
350 14 748
694 611 422
592 176 194
461 759 831
377 920 537
808 152 508
51 19 237
377 359 425
337 192 227
436 587 80
687 303 701
646 72 211
56 874 574
404 494 328
335 627 805
635 694 245
637 124 496
928 37 924
162 751 484
561 429 290
12 610 183
489 147 732
678 474 78
481 508 73
647 499 8
317 293 26
539 269 918
581 875 659
124 599 898
466 585 947
631 748 235
462 793 665
796 523 333
30 532 87
513 85 797
118 315 949
306 176 875
120 64 230
235 42 967
686 655 633
503 271 875
614 725 705
338 420 397
562 55 534
358 741 587
251 378 890
800 826 216
15 210 994
80 888 468
895 802 41
311 39 393
927 395 622
826 881 279
249 918 844
81 213 642
781 547 65
803 784 430
223 583 700
589 409 293
27 258 697
479 662 338
40 766 494
386 786 238
330 402 422
276 535 558
910 658 768
452 66 396
886 128 183
453 126 676
474 490 41
394 542 39
795 515 190
250 121 636
18 326 770
17 610 724
828 482 375
750 466 889
194 122 230
395 813 736
786 723 526
308 162 336
735 150 652
635 521 672
707 493 41
658 629 228
69 935 960
887 386 241
321 423 636
353 198 191
788 591 96
856 941 394
512 942 987
564 49 197
652 455 830
51 55 508
310 402 279
529 312 529
208 788 650
254 430 829
205 848 986
211 90 401
110 899 826
669 548 199
441 718 859
67 604 116
705 498 471
