17
818 988
98 634 112
423 47 180
230 81 579
637 762 280
758 592 -315
675 714 -926
157 293 -762
263 754 -674
609 764 123
448 323 168
335 273 -470
310 411 -283
593 90 -47
129 281 185
58 778 -972
87 140 -383
189 796 -992
141 367 -657
338 88 -686
552 714 -82
727 465 -579
489 148 -179
297 484 -783
20 808 338
502 621 -362
721 492 -260
789 312 715
413 76 376
105 212 -146
741 500 234
787 816 404
479 17 195
547 250 -689
745 458 747
741 99 985
103 232 -692
433 762 436
291 597 410
289 107 792
271 560 -464
253 250 -456
104 367 -156
67 44 -915
717 126 -376
611 733 756
775 634 144
623 322 203
666 722 232
662 80 830
490 200 929
257 735 -7
613 166 438
746 766 -860
184 827 -639
123 836 -200
468 116 -692
262 77 -847
585 20 -740
819 100 332
835 807 -360
589 583 339
149 835 -831
651 311 -129
510 356 807
801 186 497
642 472 819
510 703 -783
403 771 426
160 461 -64
530 585 232
99 164 -392
151 207 713
9 118 699
707 232 -703
20 760 726
104 762 -766
90 303 -287
738 731 -921
143 337 -14
523 826 -645
227 200 -952
505 539 27
406 210 20
15 314 -177
661 110 517
139 557 -841
566 357 7
717 497 909
125 702 -953
75 179 -587
81 676 898
228 138 -96
396 103 -210
271 381 -377
811 150 -340
551 104 191
447 103 -31
271 767 -660
118 743 -749
790 617 -716
393 118 -417
173 249 -425
364 676 727
201 116 42
697 174 -496
100 602 -569
226 130 778
442 645 922
830 843 -667
244 102 -758
495 337 191
153 24 -643
280 690 335
835 560 44
467 59 -2
842 487 -37
722 52 991
544 807 -388
516 176 99
561 329 -851
247 697 736
137 46 -316
283 183 -18
290 566 586
427 511 -619
417 121 790
303 220 -748
13 405 808
475 681 -219
684 618 -572
159 66 -243
138 272 -241
816 321 -362
599 33 -562
705 297 968
286 687 -774
367 402 -679
241 320 412
137 346 -907
245 280 -612
643 821 249
458 243 -669
629 221 167
758 785 -49
21 650 157
775 292 821
346 773 -286
608 149 -526
483 499 -910
337 138 406
215 51 -896
592 812 -520
610 632 791
650 76 64
654 282 -729
796 166 572
451 839 217
827 730 -646
736 236 -299
185 304 54
325 707 -287
367 673 -428
500 68 -527
287 647 -812
208 67 -698
45 686 -93
545 30 -492
28 773 952
84 461 -945
782 539 -58
791 54 271
110 640 -755
208 630 -612
589 30 959
316 555 111
626 659 443
725 484 775
158 291 -762
352 8 103
600 714 474
713 807 771
718 668 945
643 820 911
343 306 -836
425 580 173
830 468 -16
467 496 124
816 560 -977
356 170 -702
600 440 -287
436 53 162
606 664 -539
817 86 -144
464 360 -187
177 374 -947
406 624 705
441 415 116
608 626 932
209 168 -602
283 129 684
614 190 986
770 668 -618
298 229 648
572 427 827
614 571 -347
772 372 -547
170 807 592
353 635 504
796 288 -955
269 730 417
37 426 102
792 539 66
262 424 222
228 522 205
48 602 -250
596 644 -27
235 449 -486
233 286 -809
151 648 -970
280 35 610
308 19 775
281 713 12
16 323 585
792 610 -117
774 773 305
200 543 691
738 73 571
217 586 650
349 787 372
596 747 73
666 785 44
549 759 916
831 224 -382
835 718 723
407 770 874
123 194 323
293 663 -207
314 732 933
102 729 401
313 44 -785
787 417 -240
235 270 336
6 198 271
491 844 895
293 62 746
290 834 428
547 429 -251
149 320 83
303 199 994
139 793 -457
545 332 971
522 617 378
842 323 495
167 344 996
702 474 432
739 14 -741
183 809 -752
844 425 534
373 66 -908
338 84 -585
420 686 -499
82 466 -59
749 769 918
440 62 -104
191 315 -590
459 332 404
506 829 524
281 374 -440
562 681 -539
578 628 -461
548 184 -310
121 403 -169
367 468 675
745 600 -820
609 508 655
32 369 648
371 352 -107
356 416 -478
448 766 -342
232 459 -788
730 298 303
667 168 530
755 173 -708
284 551 -764
438 468 920
730 401 179
357 257 437
496 721 976
418 286 -535
685 167 -740
253 805 665
159 475 -758
256 626 735
634 19 526
89 451 -73
435 752 -254
242 105 -236
620 650 -683
462 696 142
452 317 -492
644 89 -458
822 812 -842
751 128 270
578 724 993
223 818 992
814 751 993
815 156 -88
391 665 455
216 594 -558
35 237 -909
569 625 -946
438 218 698
369 135 -843
381 382 -637
67 326 28
673 553 800
363 170 -556
76 554 949
836 830 861
820 144 -253
514 551 -801
248 56 -186
369 834 720
134 830 412
291 441 -911
271 108 -472
629 74 -713
288 465 -111
265 675 -205
341 377 -754
793 73 323
47 515 -566
560 217 -753
787 14 346
16 576 -658
576 675 532
148 478 -61
786 371 915
32 737 44
68 285 19
261 275 -15
311 98 -281
808 32 143
581 739 -369
201 480 -844
555 711 69
108 805 -269
266 68 19
15 278 -948
240 265 -758
55 530 528
520 802 345
311 705 -849
325 360 453
634 186 249
234 556 -519
366 116 688
664 82 -368
106 400 -323
821 489 -382
356 634 473
340 444 -601
778 758 -708
130 114 266
17 123 -73
97 730 363
317 254 706
252 617 -828
605 439 -135
727 648 769
130 138 354
112 760 -693
102 530 -372
678 270 810
394 154 840
812 21 -967
351 49 683
665 336 359
626 398 153
416 533 -207
418 225 650
843 290 -353
642 744 694
258 576 -57
53 702 -533
637 83 -558
799 282 -802
663 543 -529
494 41 -257
497 841 -334
311 332 -483
227 636 157
800 72 -316
787 171 937
539 779 324
582 459 951
599 734 881
346 645 -918
721 563 408
554 704 -719
48 19 -879
493 142 226
432 162 -487
463 565 -144
580 550 941
260 248 119
720 67 -535
101 831 140
253 547 -673
22 548 399
777 326 -653
292 427 288
771 234 -561
252 162 -383
814 587 -994
779 51 508
737 472 571
305 837 -456
315 109 831
501 444 385
633 710 -103
150 101 -877
194 335 -940
627 492 -217
411 147 896
806 167 -788
585 360 429
748 492 -495
292 607 127
758 469 338
664 715 -335
676 792 930
99 365 666
41 705 937
258 31 -92
532 814 -233
143 812 -404
2 14 197
820 608 -338
736 362 -134
607 835 -452
768 513 -376
221 263 464
268 617 -816
570 75 831
318 433 67
582 555 -376
52 133 934
429 393 360
359 622 -48
385 118 -794
820 611 65
691 825 9
588 173 240
573 736 -705
516 184 852
16 182 58
32 194 882
774 499 513
422 164 989
658 339 -830
324 588 -334
324 582 258
594 634 -663
159 358 490
51 97 560
599 789 17
374 394 994
608 679 58
77 574 -359
777 127 -980
812 346 -485
27 234 6
94 279 487
266 173 832
262 410 900
339 285 -915
271 584 -479
121 122 -68
599 656 359
821 947
87 151 -560
655 221 -576
297 554 -746
235 21 -136
770 619 267
577 781 -335
147 353 916
54 143 -653
739 690 -191
770 45 970
140 367 415
30 639 -375
696 489 927
591 249 341
534 153 -137
316 90 -564
770 557 968
332 482 348
361 275 272
650 109 604
247 455 724
709 814 -331
181 611 -95
57 510 680
545 438 496
356 458 908
17 266 -437
282 341 -229
668 100 931
45 233 -737
746 750 -783
332 170 -24
418 451 622
545 35 -775
380 365 917
195 490 -458
501 546 661
426 811 596
391 165 65
4 190 -180
63 162 -44
386 180 57
429 368 683
489 677 -535
705 310 783
313 617 797
573 424 -398
600 125 -859
440 745 559
114 507 -994
111 524 416
705 161 -577
795 271 -131
305 432 -111
815 186 -809
181 375 -177
276 187 -367
68 399 979
162 622 -875
700 746 -502
722 75 -78
766 579 -19
321 20 138
221 626 503
433 521 -557
96 318 -116
815 341 296
257 188 -536
533 486 469
247 820 -453
426 283 -10
81 621 657
310 550 313
297 509 -348
16 296 307
744 270 -498
287 458 -908
254 495 913
224 390 -529
477 280 488
113 777 996
671 53 -676
199 250 -905
776 741 28
608 214 -725
632 7 701
104 525 -50
807 699 -942
187 231 -125
525 134 -739
253 536 -859
155 277 815
202 744 31
439 470 -627
392 558 -335
473 300 237
646 577 -372
206 481 -730
36 191 -975
355 108 -786
243 367 963
746 75 25
159 201 -57
779 534 -280
609 516 -102
411 40 138
680 389 782
389 428 69
496 230 267
685 284 127
310 633 562
744 225 -477
330 464 -689
638 414 -450
706 270 441
158 806 -978
731 726 -996
738 209 647
214 519 75
589 202 -64
175 486 -63
373 618 307
607 577 -584
554 434 161
174 290 904
683 67 472
447 436 79
413 787 -131
397 392 66
119 303 -925
295 334 -331
297 821 -602
568 509 845
450 518 792
129 396 -464
206 498 354
63 532 -152
94 173 503
402 791 -665
328 57 -787
488 285 -890
587 451 -616
538 798 664
577 778 -346
518 110 654
97 56 528
628 603 -35
700 412 -217
146 626 29
327 720 -806
682 21 -246
402 593 828
747 266 379
393 425 389
305 809 -627
332 58 -241
785 583 973
2 74 123
107 712 50
710 399 894
152 644 772
170 697 -368
548 518 -398
156 619 375
152 634 -943
655 63 -401
804 41 184
104 541 -425
591 382 808
296 380 706
177 350 548
714 258 79
37 603 -360
295 402 36
409 807 684
160 323 -180
195 577 -581
396 26 903
308 734 451
125 459 -604
267 218 -722
655 77 612
740 13 258
797 801 -475
240 274 909
615 556 -968
80 5 871
376 308 282
603 498 666
391 264 529
425 446 287
279 384 -755
82 69 23
444 109 409
544 646 -48
154 137 -55
215 22 -682
339 790 -55
198 444 289
599 9 -239
349 563 -165
120 424 570
39 792 997
46 744 -246
264 328 369
559 561 -857
469 154 581
305 365 418
606 217 340
688 162 876
390 159 -952
809 61 -4
117 472 -191
624 713 -25
390 732 672
118 542 -139
719 643 856
291 768 -635
762 426 839
770 779 430
527 390 537
730 417 578
145 702 -196
72 691 520
656 61 -406
599 219 -248
610 385 -646
93 551 -891
39 752 181
819 365 -709
87 586 51
307 453 210
803 319 -729
801 635 263
194 673 -143
784 461 66
653 131 -426
680 518 526
497 462 788
699 45 -90
451 364 854
176 654 -749
802 631 831
333 650 569
510 490 -491
73 556 -505
303 392 939
292 708 625
683 255 624
627 606 115
746 346 369
83 763 -697
635 467 -81
298 483 -475
9 348 245
448 92 -863
394 614 492
792 801 -690
393 684 -325
758 4 -783
498 566 -140
804 540 710
285 441 -198
510 83 -186
521 708 -862
219 676 -793
105 427 686
465 488 766
203 112 -797
796 593 -797
443 126 826
676 492 -735
84 468 834
409 595 107
618 686 978
558 446 283
335 311 46
497 199 661
661 98 -127
446 283 -631
616 321 -545
681 549 481
689 570 -533
460 288 939
46 586 256
632 224 -607
666 533 813
280 322 -973
61 197 576
535 783 -703
150 110 -291
684 749 -848
235 376 994
151 371 -252
206 190 -660
327 372 -970
2 719 -107
482 572 509
505 217 -143
784 278 -535
218 455 315
651 39 852
620 89 873
138 83 -808
447 375 -814
65 587 -459
202 545 -576
542 702 -877
403 317 -536
409 383 -730
96 376 845
94 588 996
225 126 161
187 183 81
622 583 693
647 96 643
159 18 -2
742 458 -675
368 147 -989
202 193 1
660 252 -686
460 64 -292
600 509 -636
149 162 -359
178 602 983
780 728 -589
20 782 622
228 776 -370
172 66 -377
280 551 535
233 174 -684
76 810 490
69 820 -716
648 479 291
483 35 511
37 757 722
125 774 -830
763 241 -712
707 6 485
85 480 -453
16 129 684
320 469 -52
116 31 29
496 762 148
316 712 -296
405 355 853
412 633 400
342 228 -264
562 42 -700
61 184 29
585 668 -866
680 741 993
194 469 -443
251 346 -348
761 495 -438
207 87 -680
57 174 -139
425 30 -311
537 821 808
165 123 95
129 128 768
611 568 822
108 470 74
749 1 -715
158 373 -961
738 781 -367
712 353 587
85 123 -462
776 524 820
321 232 -756
690 120 512
762 771 439
98 294 493
100 311 250
471 562 -131
477 456 -302
318 608 -852
616 459 984
472 238 564
263 729 -941
637 482 860
96 144 -794
546 321 361
542 53 861
177 718 -364
102 482 -376
778 568 -221
735 574 -298
561 736 240
613 36 371
728 768 -866
657 262 488
356 102 26
666 59 -674
650 322 -972
585 442 438
166 344 674
54 122 -994
262 68 565
160 341 -118
440 448 -549
60 512 350
532 20 417
188 101 -421
242 215 994
791 164 304
680 518 -63
153 686 -200
336 205 351
136 218 331
166 516 -290
394 28 -509
81 402 -90
642 523 -20
559 122 -834
628 681 122
61 208 691
288 235 -537
821 402 756
625 464 100
672 180 -706
741 244 753
101 386 350
2 602 338
525 481 -274
151 29 -590
709 97 -692
495 492 137
351 699 841
813 221 706
762 326 -475
394 238 -376
115 224 461
353 778 132
468 178 -274
559 178 -714
282 278 495
615 406 966
436 700 -874
230 154 924
767 791 -409
230 741 579
577 293 -890
85 34 646
379 390 -489
466 598 -199
581 657 717
388 577 -609
691 588 -770
558 203 135
727 772 -769
358 23 -535
516 390 67
769 623 -215
204 762 -42
122 253 -36
84 163 882
130 298 936
230 296 -101
621 448 -999
803 637 -811
154 407 -204
41 716 498
63 544 334
777 145 -962
347 100 937
558 594 -782
666 689 -237
484 238 -987
384 280 319
623 70 -984
606 717 945
500 356 409
204 123 219
678 301 212
385 404 -903
227 321 273
266 628 -211
335 16 -891
131 749 -691
645 572 706
390 155 -700
493 803 -32
412 573 -13
505 395 -475
410 764 -410
197 553 266
485 313 -477
185 30 960
12 515 -922
587 242 901
157 473 -909
682 506 822
218 33 -366
313 258 -382
663 720 -906
45 626 817
753 606 -669
458 7 263
480 77 -514
680 433 -350
57 484 509
361 304 -236
253 664 -750
222 554 517
321 240 -947
555 470 -992
210 740 709
651 588 -537
155 392 -438
103 746 -327
341 418 -350
428 213 -856
530 343 -737
496 775 -785
194 124 -96
327 384 650
425 804 446
733 702 -743
753 363 673
709 768 723
208 213 962
767 260 -51
122 480 -249
799 355 -628
55 143 -783
619 49 697
511 404 789
346 124 -587
467 787 754
134 654 215
435 800 315
597 623 622
809 587 -777
671 440 411
298 420 639
612 274 390
172 815 -300
573 94 -92
483 716 503
220 581 -374
550 708 570
597 775 225
372 45 381
698 494 491
116 600 -36
739 46 -294
294 44 -656
221 755 -88
280 515 744
393 315 -607
661 116 -922
241 464 51
762 732 -183
148 702 -258
195 785 -653
122 684 -374
52 306 783
371 552 598
265 626 968
319 655 -794
804 768 -189
616 589 -299
305 657 -281
38 583 310
337 767 608
708 513 -759
508 709 124
606 189 869
14 306 -371
106 469 -206
575 346 78
17 479 -416
48 635 902
403 539 -463
240 52 820
661 517 901
24 770 888
571 737 583
272 558 -719
702 106 849
576 513 -121
421 218 682
222 262 526
757 161 494
714 771 -851
454 429 786
263 8 235
608 478 355
651 477 -232
496 613 -178
235 676 757
172 334 -698
682 427 -487
66 487 244
385 673 -806
576 795 874
817 173 -834
165 519 460
48 433 716
314 723 -305
212 42 -993
180 454 -637
18 441 70
690 291 -181
598 45 -376
669 686 165
622 142 -137
587 671 -650
162 386 801
416 607 -864
244 607 386
392 275 -271
205 582 -756
704 617 323
257 554 144
543 487 470
128 52 46
71 226 703
787 111 252
610 437 805
291 521 929
596 658 -133
90 475 833
131 610 -93
151 179 -691
86 803 -657
455 550 612
25 110 185
504 447 -302
508 401 -449
220 805 82
177 587 409
5 242 809
724 544 140
218 322 -484
521 164 984
309 458 265
373 671 -995
117 83 18
214 722 600
44 698 248
597 107 31
479 121 -666
221 408 -12
742 641 -892
143 690 -934
719 298 -602
92 752 45
559 212 -327
509 256 601
653 258 -750
198 348 121
171 456 -746
469 661 425
745 144 -147
467 512 -304
378 212 694
275 791 -245
532 205 253
656 443 -557
792 816 -715
81 199 598
737 531 -795
132 108 200
166 13 367
298 631 563
678 700 785
277 51 -431
91 610 608
629 332 -425
57 87 852
32 421 178
61 295 -794
49 59 -818
669 418 164
640 657 -907
424 249 -225
56 228 13
577 257 634
450 29 -716
327 141 535
111 304 -325
315 324 -473
654 468 707
325 659 -124
639 201 -808
87 455 391
333 404 629
127 739 -605
731 680 237
349 9 864
253 522 -892
269 182 -908
434 679 929
127 211 -525
753 572 885
402 494 130
801 478 448
454 519 247
304 417 -518
38 436 -434
169 302 -602
419 411 611
251 431 829
124 782 83
289 745 243
296 176 -632
184 114 -227
390 680 99
762 7 -927
155 767 833
758 736 907
26 10 658
16 106 353
231 22 628
538 610 214
183 613 -415
679 336 -291
141 250 -386
799 739 650
272 328 499
428 583 -782
407 305 -994
651 744 761
280 390 261
750 19 -587
3 213 991
817 682 70
595 399 149
511 599 124
400 734 680
406 299 89
63 410 -1
44 616 -492
3 799 -488
58 308 -302
90 773 124
603 508 -49
35 246 -898
310 110 103
173 768 -197
227 149 -886
186 34 -561
244 614 -302
530 211 326
422 315 760
562 468 -922
465 757 -167
546 627 215
119 526 -901
719 215 -231
298 606 631
484 492 353
87 434 -933
240 337 26
797 512 -850
640 701 523
540 309 445
489 379 109
272 548 707
741 448 -80
543 668 291
198 773 519
774 626 -873
820 692 122
821 648 532
694 429 759
667 480 151
273 775 22
288 190 593
294 394 198
348 572 463
233 630 -941
218 712 -258
433 471 -967
27 472 -677
608 194 -400
589 547 673
388 253 -713
687 229 137
248 258 -315
338 239 75
610 584 -519
571 720 786
202 756 576
420 481 -357
141 329 -493
517 417 -152
361 58 -509
267 14 -81
